season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
4,1,0,1,13.940000000000001,14.395,42,31.0009,239
1,0,0,1,17.22,21.21,77,19.0012,84
4,0,0,1,16.400000000000002,20.455000000000002,43,15.001299999999999,493
1,0,1,1,14.76,17.424999999999997,46,15.001299999999999,170
4,0,1,1,14.76,16.665,43,16.997899999999998,214
2,0,1,2,23.779999999999998,27.275,73,8.9981,225
1,0,0,2,17.22,21.21,67,16.997899999999998,299
2,0,1,1,18.86,22.725,33,26.0027,306
3,0,1,1,28.7,32.574999999999996,48,12.998,238
4,0,1,1,14.76,16.665,43,23.9994,167
2,0,0,2,32.800000000000004,36.364999999999995,46,19.0012,334
2,0,1,1,22.14,25.759999999999998,28.000000000000004,47.9988,280
1,0,1,1,12.299999999999999,13.635,49,31.0009,109
4,0,1,2,26.240000000000002,31.06,38,12.998,219
3,0,1,2,27.880000000000003,31.819999999999997,65,8.9981,279
2,0,1,1,26.240000000000002,29.544999999999998,78,19.999499999999998,150
2,0,1,1,22.14,25.759999999999998,24,12.998,224
4,0,1,2,16.400000000000002,20.455000000000002,40,7.0015,251
4,0,1,2,24.599999999999998,29.544999999999998,73,11.0014,181
4,0,1,1,26.240000000000002,31.06,41,19.0012,190
2,0,0,1,28.7,32.574999999999996,57.99999999999999,19.0012,441
2,0,0,1,30.34,34.85,66,16.997899999999998,570
3,0,0,1,36.9,40.910000000000004,37,16.997899999999998,476
3,0,0,1,35.26,39.395,41,7.0015,480
3,0,1,1,34.44,38.635000000000005,47,8.9981,254
1,0,1,1,24.599999999999998,30.305,64,16.997899999999998,282
4,0,0,1,22.96,26.515,46,7.0015,703
2,0,1,1,25.419999999999998,30.305,69,15.001299999999999,187
2,0,0,2,29.52,33.335,51,12.998,401
4,0,0,2,14.76,18.94,71,0,479
2,1,0,1,35.26,40.15,47,7.0015,366
4,0,1,2,16.400000000000002,20.455000000000002,87,8.9981,210
1,0,1,1,16.400000000000002,20.455000000000002,43,11.0014,234
1,0,1,3,9.02,9.85,87,22.0028,10
2,0,1,1,20.5,24.240000000000002,51,26.0027,107
3,0,1,1,33.62,37.12,43,7.0015,203
2,0,1,1,31.16,33.335,31,26.0027,373
